Pkt_no,Time,src,dst,length,ttl,Type,RTT,lat,lon,mPci,mEarfcn,rssi,rsrp,rsrq,rssnr,lteLevel,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq
9782,1685654809.469871000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9783,1685654809.511255000,142.250.72.164,10.215.173.1,132,64,0,41.384,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9784,1685654810.470740000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9785,1685654810.507180000,142.250.72.164,10.215.173.1,132,64,0,36.44,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9786,1685654811.472572000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9787,1685654811.515934000,142.250.72.164,10.215.173.1,132,64,0,43.362,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9788,1685654812.473817000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9789,1685654812.512199000,142.250.72.164,10.215.173.1,132,64,0,38.382,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9790,1685654813.475281000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9791,1685654813.517116000,142.250.72.164,10.215.173.1,132,64,0,41.835,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9792,1685654814.477063000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9793,1685654814.517121000,142.250.72.164,10.215.173.1,132,64,0,40.058,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9794,1685654815.478713000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9795,1685654815.517137000,142.250.72.164,10.215.173.1,132,64,0,38.424,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9796,1685654816.479805000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9797,1685654816.515976000,142.250.72.164,10.215.173.1,132,64,0,36.171,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9798,1685654817.481561000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9799,1685654817.516395000,142.250.72.164,10.215.173.1,132,64,0,34.834,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9800,1685654818.482968000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9801,1685654818.527357000,142.250.72.164,10.215.173.1,132,64,0,44.389,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9802,1685654819.484784000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9803,1685654819.527823000,142.250.72.164,10.215.173.1,132,64,0,43.039,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9804,1685654820.487601000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9805,1685654820.527258000,142.250.72.164,10.215.173.1,132,64,0,39.657,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9806,1685654821.488271000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9807,1685654821.525779000,142.250.72.164,10.215.173.1,132,64,0,37.508,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9808,1685654822.490332000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9809,1685654822.527070000,142.250.72.164,10.215.173.1,132,64,0,36.738,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9810,1685654823.491820000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9811,1685654823.536957000,142.250.72.164,10.215.173.1,132,64,0,45.137,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9812,1685654824.493809000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9813,1685654824.537105000,142.250.72.164,10.215.173.1,132,64,0,43.296,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9814,1685654825.495417000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9815,1685654825.536026000,142.250.72.164,10.215.173.1,132,64,0,40.609,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9816,1685654826.497067000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9817,1685654826.535894000,142.250.72.164,10.215.173.1,132,64,0,38.827,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9818,1685654827.499606000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9819,1685654827.537167000,142.250.72.164,10.215.173.1,132,64,0,37.561,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9820,1685654828.501405000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9821,1685654828.535965000,142.250.72.164,10.215.173.1,132,64,0,34.56,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9822,1685654829.502886000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9823,1685654829.546900000,142.250.72.164,10.215.173.1,132,64,0,44.014,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9824,1685654830.504778000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9825,1685654830.561241000,142.250.72.164,10.215.173.1,132,64,0,56.463,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9826,1685654831.506154000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9827,1685654831.552023000,142.250.72.164,10.215.173.1,132,64,0,45.869,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9828,1685654832.507616000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-83,-9,22,5,423,-51,-76,-8
9829,1685654832.547103000,142.250.72.164,10.215.173.1,132,64,0,39.487,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9830,1685654833.509459000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9831,1685654833.548853000,142.250.72.164,10.215.173.1,132,64,0,39.394,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9832,1685654834.511058000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9833,1685654834.547998000,142.250.72.164,10.215.173.1,132,64,0,36.94,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9834,1685654835.512384000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9835,1685654835.556924000,142.250.72.164,10.215.173.1,132,64,0,44.54,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9836,1685654836.514371000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9837,1685654836.562078000,142.250.72.164,10.215.173.1,132,64,0,47.707,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9838,1685654837.515950000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9839,1685654837.557763000,142.250.72.164,10.215.173.1,132,64,0,41.813,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9840,1685654838.517726000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9841,1685654838.557904000,142.250.72.164,10.215.173.1,132,64,0,40.178,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9842,1685654839.519176000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9843,1685654839.558818000,142.250.72.164,10.215.173.1,132,64,0,39.642,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9844,1685654840.520655000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9845,1685654840.556888000,142.250.72.164,10.215.173.1,132,64,0,36.233,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9846,1685654841.522861000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9847,1685654841.568130000,142.250.72.164,10.215.173.1,132,64,0,45.269,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9848,1685654842.524651000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9849,1685654842.566999000,142.250.72.164,10.215.173.1,132,64,0,42.348,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9850,1685654843.526836000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9851,1685654843.567059000,142.250.72.164,10.215.173.1,132,64,0,40.223,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9852,1685654844.528230000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9853,1685654844.566876000,142.250.72.164,10.215.173.1,132,64,0,38.646,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9854,1685654845.530229000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9855,1685654845.566827000,142.250.72.164,10.215.173.1,132,64,0,36.598,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9856,1685654846.531965000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9857,1685654846.576909000,142.250.72.164,10.215.173.1,132,64,0,44.944,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9858,1685654847.532769000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9859,1685654847.576857000,142.250.72.164,10.215.173.1,132,64,0,44.088,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9860,1685654848.534541000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9861,1685654848.576098000,142.250.72.164,10.215.173.1,132,64,0,41.557,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9862,1685654849.535816000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9863,1685654849.576114000,142.250.72.164,10.215.173.1,132,64,0,40.298,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9864,1685654850.537445000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9865,1685654850.577746000,142.250.72.164,10.215.173.1,132,64,0,40.301,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9866,1685654851.538957000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9867,1685654851.576886000,142.250.72.164,10.215.173.1,132,64,0,37.929,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9868,1685654852.540173000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9869,1685654852.576037000,142.250.72.164,10.215.173.1,132,64,0,35.864,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9870,1685654853.542024000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9871,1685654853.585880000,142.250.72.164,10.215.173.1,132,64,0,43.856,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9872,1685654854.543307000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9873,1685654854.586037000,142.250.72.164,10.215.173.1,132,64,0,42.73,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9874,1685654855.544958000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9875,1685654855.602774000,142.250.72.164,10.215.173.1,132,64,0,57.816,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9876,1685654856.547029000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9877,1685654856.587019000,142.250.72.164,10.215.173.1,132,64,0,39.99,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9878,1685654857.548791000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9879,1685654857.586789000,142.250.72.164,10.215.173.1,132,64,0,37.998,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9880,1685654858.549862000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9881,1685654858.593791000,142.250.72.164,10.215.173.1,132,64,0,43.929,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9882,1685654859.551180000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9883,1685654859.585936000,142.250.72.164,10.215.173.1,132,64,0,34.756,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9884,1685654860.552641000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9885,1685654860.603556000,142.250.72.164,10.215.173.1,132,64,0,50.915,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9886,1685654861.553193000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9887,1685654861.596839000,142.250.72.164,10.215.173.1,132,64,0,43.646,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9888,1685654862.555043000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9889,1685654862.596876000,142.250.72.164,10.215.173.1,132,64,0,41.833,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9890,1685654863.557084000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9891,1685654863.596814000,142.250.72.164,10.215.173.1,132,64,0,39.73,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9892,1685654864.558399000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9893,1685654864.597205000,142.250.72.164,10.215.173.1,132,64,0,38.806,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9894,1685654865.560413000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9895,1685654865.596777000,142.250.72.164,10.215.173.1,132,64,0,36.364,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9896,1685654866.562181000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9897,1685654866.608267000,142.250.72.164,10.215.173.1,132,64,0,46.086,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9898,1685654867.564166000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9899,1685654867.607144000,142.250.72.164,10.215.173.1,132,64,0,42.978,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9900,1685654868.565497000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9901,1685654868.606877000,142.250.72.164,10.215.173.1,132,64,0,41.38,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9902,1685654869.567185000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9903,1685654869.605902000,142.250.72.164,10.215.173.1,132,64,0,38.717,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9904,1685654870.568948000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9905,1685654870.615961000,142.250.72.164,10.215.173.1,132,64,0,47.013,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9906,1685654871.570503000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9907,1685654871.606807000,142.250.72.164,10.215.173.1,132,64,0,36.304,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9908,1685654872.571823000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9909,1685654872.617000000,142.250.72.164,10.215.173.1,132,64,0,45.177,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9910,1685654873.573378000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9911,1685654873.615817000,142.250.72.164,10.215.173.1,132,64,0,42.439,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9912,1685654874.574838000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9913,1685654874.616961000,142.250.72.164,10.215.173.1,132,64,0,42.123,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9914,1685654875.576590000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9915,1685654875.616645000,142.250.72.164,10.215.173.1,132,64,0,40.055,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9916,1685654876.579581000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9917,1685654876.617024000,142.250.72.164,10.215.173.1,132,64,0,37.443,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9918,1685654877.581215000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9919,1685654877.626812000,142.250.72.164,10.215.173.1,132,64,0,45.597,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9920,1685654878.582833000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9921,1685654878.642705000,142.250.72.164,10.215.173.1,132,64,0,59.872,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9922,1685654879.584010000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9923,1685654879.626720000,142.250.72.164,10.215.173.1,132,64,0,42.71,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9924,1685654880.585577000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9925,1685654880.629728000,142.250.72.164,10.215.173.1,132,64,0,44.151,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9926,1685654881.587548000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9927,1685654881.627023000,142.250.72.164,10.215.173.1,132,64,0,39.475,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9928,1685654882.589772000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9929,1685654882.627736000,142.250.72.164,10.215.173.1,132,64,0,37.964,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9930,1685654883.589661000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9931,1685654883.626774000,142.250.72.164,10.215.173.1,132,64,0,37.113,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9932,1685654884.591393000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9933,1685654884.636749000,142.250.72.164,10.215.173.1,132,64,0,45.356,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9934,1685654885.593149000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9935,1685654885.635956000,142.250.72.164,10.215.173.1,132,64,0,42.807,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9936,1685654886.595110000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-8,22,5,423,-51,-76,-8
9937,1685654886.636891000,142.250.72.164,10.215.173.1,132,64,0,41.781,40.493834,-111.865850,423,66536,-51,-81,-8,22,5,423,-51,-76,-8
9938,1685654887.596293000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-81,-8,22,5,423,-51,-76,-8
9939,1685654887.636823000,142.250.72.164,10.215.173.1,132,64,0,40.53,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9940,1685654888.597687000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9941,1685654888.636721000,142.250.72.164,10.215.173.1,132,64,0,39.034,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9942,1685654889.598980000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9943,1685654889.636134000,142.250.72.164,10.215.173.1,132,64,0,37.154,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9944,1685654890.600570000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,22,5,423,-51,-76,-8
9945,1685654890.637019000,142.250.72.164,10.215.173.1,132,64,0,36.449,40.493834,-111.865850,423,66536,-53,-83,-9,22,5,423,-51,-76,-8
9946,1685654891.602392000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-83,-9,22,5,423,-51,-76,-8
9947,1685654891.646552000,142.250.72.164,10.215.173.1,132,64,0,44.16,40.493834,-111.865850,423,66536,-53,-83,-9,22,5,423,-51,-76,-8
9948,1685654892.604140000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-83,-9,22,5,423,-51,-76,-8
9949,1685654892.646778000,142.250.72.164,10.215.173.1,132,64,0,42.638,40.493834,-111.865850,423,66536,-53,-83,-9,22,5,423,-51,-76,-8
9950,1685654893.606028000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-83,-9,22,5,423,-51,-76,-8
9951,1685654893.646621000,142.250.72.164,10.215.173.1,132,64,0,40.593,40.493834,-111.865850,423,66536,-53,-83,-9,22,5,423,-51,-76,-8
9952,1685654894.606522000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-83,-9,22,5,423,-51,-76,-8
9953,1685654894.647055000,142.250.72.164,10.215.173.1,132,64,0,40.533,40.493834,-111.865850,423,66536,-53,-84,-8,22,5,423,-51,-76,-8
9954,1685654895.608483000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-84,-8,22,5,423,-51,-76,-8
9955,1685654895.646967000,142.250.72.164,10.215.173.1,132,64,0,38.484,40.493834,-111.865850,423,66536,-53,-84,-8,22,5,423,-51,-76,-8
9956,1685654896.609815000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,22,5,423,-51,-76,-8
9957,1685654896.647714000,142.250.72.164,10.215.173.1,132,64,0,37.899,40.493834,-111.865850,423,66536,-55,-84,-9,22,5,423,-51,-76,-8
9958,1685654897.611560000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,22,5,423,-51,-76,-8
9959,1685654897.657783000,142.250.72.164,10.215.173.1,132,64,0,46.223,40.493834,-111.865850,423,66536,-55,-84,-9,22,5,423,-51,-76,-8
9960,1685654898.612677000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,22,5,423,-51,-76,-8
9961,1685654898.656869000,142.250.72.164,10.215.173.1,132,64,0,44.192,40.493834,-111.865850,423,66536,-55,-84,-9,22,5,423,-51,-76,-8
9962,1685654899.614805000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,21,5,423,-51,-76,-8
