Time,lat,lon,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,mBands,rssi,rsrp,rsrq,rssnr,lteLevel,rat,mPci,mEarfcn,rssi,rsrp,rsrq
1684943522,40.488352,-111.878938,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-65,-97,-15,-5,2,14,427,975,-53,-88,-14,
1684943524,40.488406,-111.878772,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-65,-97,-15,-5,2,14,427,975,-53,-88,-14,
1684943525,40.488518,-111.878434,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-67,-98,-16,-2,2,14,427,975,-53,-88,-14,
1684943527,40.488573,-111.87827,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-67,-98,-16,-2,2,14,427,975,-53,-88,-14,
1684943528,40.488687,-111.877942,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-67,-98,-16,-2,2,14,427,975,-53,-88,-14,
1684943530,40.488745,-111.877777,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-67,-98,-16,-2,2,14,427,975,-53,-88,-14,
1684943531,40.488868,-111.877467,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-65,-96,-17,2,2,14,427,975,-53,-88,-14,
1684943533,40.488939,-111.877316,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-67,-96,-16,-4,2,14,427,975,-53,-88,-14,
1684943534,40.48909,-111.877041,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-59,-86,-16,5,2,14,427,975,-53,-88,-14,
1684943536,40.48917,-111.876909,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-65,-92,-16,-3,2,14,427,975,-53,-88,-14,
1684943537,40.489344,-111.876659,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-61,-90,-16,2,2,14,427,975,-53,-88,-14,
1684943539,40.489437,-111.876541,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-61,-90,-16,2,2,14,427,975,-53,-88,-14,
1684943540,40.489627,-111.876303,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-53,-81,-15,2,2,14,427,975,-53,-88,-14,
1684943542,40.489722,-111.876183,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-53,-85,-14,4,3,14,427,975,-53,-88,-14,
1684943543,40.489909,-111.875946,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-65,-91,-14,-1,2,14,427,975,-53,-88,-14,
1684943545,40.490002,-111.875827,0,0,975,427,975,"[5000, 20000, 20000, 20000, 10000]",-65,-93,-14,4,3,14,427,975,-53,-88,-14,
1684943546,40.490178,-111.875597,0,0,975,344,975,-67,-96,-14,-8,2,14,427,975,-63,-100,-18,,
1684943548,40.490258,-111.875484,0,0,975,344,975,-67,-96,-14,-8,2,14,427,975,-63,-100,-18,,
1684943549,40.490404,-111.875277,0,0,975,344,975,-61,-92,-13,-2,2,14,427,975,-63,-100,-18,,
1684943551,40.490464,-111.875198,0,0,975,344,975,-69,-97,-13,5,2,14,427,975,-63,-100,-18,,
1684943552,40.490555,-111.875077,0,0,975,344,975,-69,-97,-13,5,2,14,427,975,-63,-100,-18,,
1684943554,40.490579,-111.875022,0,0,975,344,975,-61,-88,-13,5,2,14,427,975,-63,-100,-18,,
1684943555,40.490554,-111.874909,0,0,975,344,975,-63,-90,-13,5,2,14,427,975,-63,-100,-18,,
1684943557,40.490513,-111.874854,0,0,975,344,975,-63,-90,-13,5,2,14,427,975,-63,-100,-18,,
1684943558,40.490407,-111.874714,0,0,975,344,975,-61,-90,-13,1,3,14,427,975,-63,-100,-18,,
1684943560,40.490353,-111.874634,0,0,975,344,975,"[5000, 20000, 20000, 10000, 10000]",-61,-90,-13,1,3,14,427,975,-59,-90,-11,
1684943561,40.490245,-111.874475,0,0,975,427,975,-63,-90,-12,5,3,14,427,975,-59,-90,-11,,
1684943563,40.490195,-111.8744,0,0,975,427,975,-61,-91,-12,4,3,14,427,975,-59,-90,-11,,
1684943564,40.490112,-111.874291,0,0,975,427,975,-63,-93,-13,5,3,14,427,975,-59,-90,-11,,
1684943565,40.490081,-111.874262,0,0,975,427,975,-63,-93,-13,5,3,14,427,975,-59,-90,-11,,
1684943567,40.489967,-111.874217,0,0,975,427,975,-57,-85,-13,9,3,14,427,975,-59,-90,-11,,
1684943569,40.489892,-111.874194,0,0,975,427,975,-69,-100,-13,-2,3,14,427,975,-59,-90,-11,,
1684943570,40.489755,-111.874082,0,0,975,427,975,-69,-100,-13,-2,3,14,427,975,-67,-100,-16,,
1684943572,40.489716,-111.873993,0,0,975,427,975,-69,-100,-13,-2,3,14,427,975,-67,-100,-16,,
1684943573,40.489695,-111.873783,0,0,975,427,975,-67,-98,-15,0,3,14,427,975,-67,-100,-16,,
1684943574,40.489733,-111.873683,0,0,975,427,975,-67,-98,-15,0,3,14,427,975,-67,-100,-16,,
1684943576,40.489866,-111.873548,0,0,975,425,975,-67,-99,-16,-1,2,14,427,975,-73,-100,-17,,
1684943577,40.489943,-111.873506,0,0,975,425,975,-67,-99,-16,-1,2,14,427,975,-59,-90,-13,,
1684943579,40.490013,-111.873451,0,0,975,427,975,-59,-86,-15,5,2,14,427,975,-59,-90,-13,,
1684943580,40.490116,-111.873247,0,0,975,427,975,-61,-86,-15,3,2,14,427,975,-59,-90,-13,,
1684943582,40.490156,-111.873113,0,0,975,427,975,-61,-85,-14,11,3,14,427,975,-59,-90,-13,,
1684943583,40.490252,-111.872812,0,0,975,427,975,-61,-85,-14,11,3,14,427,975,-59,-90,-13,,
1684943585,40.490303,-111.872651,0,0,975,427,975,-61,-85,-14,11,3,14,427,975,-59,-90,-13,,
1684943586,40.490411,-111.872319,0,0,975,427,975,-53,-84,-13,7,3,14,427,975,-59,-90,-13,,
1684943588,40.490466,-111.872149,0,0,975,427,975,-61,-88,-13,-1,3,14,427,975,-59,-90,-13,,
1684943589,40.49058,-111.871805,0,0,975,425,975,-61,-88,-13,-1,3,14,427,975,-63,-100,-20,,
1684943591,40.490636,-111.871636,0,0,975,425,975,"[5000, 20000, 20000, 20000, 10000]",-63,-93,-13,1,3,14,427,975,-63,-100,-20,
1684943592,40.490744,-111.871308,0,0,975,425,975,"[5000, 20000, 20000, 20000, 10000]",-63,-93,-13,1,3,14,427,975,-63,-100,-20,
1684943594,40.490798,-111.871144,0,0,975,425,975,"[5000, 20000, 20000, 20000, 10000]",-59,-88,-14,2,2,14,427,975,-63,-100,-20,
1684943595,40.490905,-111.870822,0,0,975,425,975,"[5000, 20000, 20000, 20000, 10000]",-59,-89,-14,1,2,14,427,975,-63,-100,-20,
1684943597,40.490958,-111.870664,0,0,975,425,975,"[5000, 20000, 20000, 20000, 10000]",-57,-84,-14,6,2,14,427,975,-63,-100,-20,
1684943598,40.491065,-111.870344,0,0,975,425,975,"[5000, 20000, 20000, 20000, 10000]",-51,-82,-14,-3,2,14,427,975,-63,-100,-20,
1684943600,40.49112,-111.87018,0,0,975,425,975,"[5000, 20000, 20000, 20000, 10000]",-53,-84,-15,-2,2,14,427,975,-63,-100,-20,
1684943601,40.491226,-111.869854,0,0,975,425,975,"[5000, 20000, 20000, 20000, 10000]",-53,-84,-15,-2,2,14,427,975,-63,-100,-20,
1684943603,40.491278,-111.869692,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-55,-80,-14,4,2,14,424,975,-55,-80,-11,
1684943604,40.491384,-111.869367,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-55,-80,-14,4,2,14,424,975,-55,-80,-11,
1684943606,40.491439,-111.869205,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-55,-80,-14,4,2,14,424,975,-55,-80,-11,
1684943607,40.491543,-111.868884,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-53,-82,-13,5,2,14,424,975,-55,-80,-11,
1684943609,40.491593,-111.868731,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-55,-82,-13,7,3,14,424,975,-55,-80,-11,
1684943610,40.491686,-111.868434,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-55,-82,-13,7,3,14,424,975,-55,-80,-11,
1684943612,40.49173,-111.868293,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-55,-80,-12,7,3,14,424,975,-55,-80,-11,
1684943613,40.491815,-111.868024,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-51,-71,-11,14,4,14,424,975,-55,-80,-11,
1684943615,40.491855,-111.867896,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-51,-71,-11,14,4,14,424,975,-55,-80,-11,
1684943616,40.491932,-111.867658,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-51,-69,-10,14,4,14,424,975,-55,-80,-11,
1684943618,40.491969,-111.867542,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-51,-70,-9,15,4,14,424,975,-55,-80,-11,
1684943619,40.492039,-111.867322,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-51,-70,-9,15,4,14,424,975,-55,-80,-11,
1684943621,40.492073,-111.867216,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-53,-75,-8,11,4,14,424,975,-55,-80,-11,
1684943622,40.492139,-111.867008,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-51,-72,-8,18,5,14,424,975,-55,-80,-11,
1684943624,40.492173,-111.866901,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-51,-69,-7,19,5,14,424,975,-55,-80,-11,
1684943625,40.49224,-111.866684,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-51,-69,-7,19,5,14,424,975,-55,-80,-11,
1684943627,40.492275,-111.86657,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-53,-71,-7,12,5,14,424,975,-55,-80,-11,
1684943628,40.492349,-111.866339,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-53,-71,-7,12,5,14,424,975,-55,-80,-11,
1684943630,40.492386,-111.866224,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-53,-71,-7,12,5,14,424,975,-55,-80,-11,
1684943631,40.492456,-111.865989,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-53,-71,-7,12,5,14,424,975,-55,-80,-11,
1684943633,40.49249,-111.865868,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,5,4,14,424,975,-55,-80,-11,
1684943634,40.492559,-111.865629,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-57,-79,-8,5,4,14,424,975,-55,-80,-11,
1684943635,40.492594,-111.865515,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-61,-87,-8,9,4,14,424,975,-55,-80,-11,
1684943637,40.492664,-111.865298,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-61,-87,-8,9,4,14,424,975,-55,-80,-11,
1684943638,40.492694,-111.865202,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-63,-89,-9,4,4,14,424,975,-55,-80,-11,
1684943640,40.492724,-111.86512,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-65,-91,-9,3,4,14,424,975,-55,-80,-11,
1684943641,40.49281,-111.865031,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-65,-91,-9,3,4,14,424,975,-55,-80,-11,
1684943643,40.49287,-111.865033,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-65,-91,-9,3,4,14,424,975,-55,-80,-11,
1684943644,40.492992,-111.86511,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-65,-89,-10,5,4,14,424,975,-55,-80,-11,
1684943646,40.493052,-111.865157,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-65,-89,-10,5,4,14,424,975,-55,-80,-11,
1684943647,40.493189,-111.865214,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-67,-95,-10,-1,3,14,424,975,-55,-80,-11,
1684943649,40.493262,-111.865219,0,0,975,424,975,"[5000, 20000, 20000, 20000, 10000]",-67,-95,-10,-1,3,14,424,975,-55,-80,-11,
1684943650,40.493408,-111.865191,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-65,-89,-11,8,3,14,424,975,-65,-96,-16,
1684943652,40.493478,-111.865167,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-63,-85,-10,9,3,14,424,975,-65,-96,-16,
1684943653,40.493598,-111.865108,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-65,-88,-10,8,3,14,424,975,-65,-96,-16,
1684943655,40.493655,-111.865087,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-65,-88,-10,8,3,14,424,975,-65,-96,-16,
1684943656,40.493767,-111.865097,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-72,-9,21,4,14,424,975,-65,-96,-16,
1684943658,40.493812,-111.865117,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-66,-9,27,4,14,424,975,-65,-96,-16,
1684943659,40.493858,-111.86515,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-55,-9,30,4,14,424,975,-65,-96,-16,
1684943661,40.493869,-111.86516,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-57,-9,28,4,14,424,975,-65,-96,-16,
1684943662,40.493887,-111.865184,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-56,-7,30,5,14,423,975,-51,-58,-5,
1684943664,40.493904,-111.865221,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-56,-7,30,5,14,423,975,-51,-58,-5,
1684943665,40.493911,-111.865339,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-65,-7,30,5,14,423,975,-51,-58,-5,
1684943667,40.493898,-111.865398,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-72,-7,25,5,14,423,975,-51,-58,-5,
1684943668,40.493872,-111.865508,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-72,-7,25,5,14,423,975,-51,-66,-7,
1684943670,40.493858,-111.86556,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-7,19,5,14,423,975,-51,-66,-7,
1684943671,40.493829,-111.865635,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-55,-75,-7,19,5,14,423,975,-51,-66,-7,
1684943673,40.493818,-111.865662,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-66,-7,25,5,14,423,975,-51,-66,-7,
1684943674,40.493805,-111.865696,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-66,-7,25,5,14,423,975,-51,-66,-7,
1684943675,40.493803,-111.865702,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-66,-7,28,5,14,423,975,-51,-66,-7,
1684943678,40.493804,-111.865701,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-66,-7,28,5,14,423,975,-51,-66,-7,
1684943679,40.493805,-111.865698,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-66,-7,28,5,14,423,975,-51,-66,-7,
1684943681,40.493806,-111.865697,0,0,975,423,975,"[5000, 20000, 20000, 20000, 10000]",-51,-66,-7,28,5,14,423,975,-51,-63,-7,
