Pkt_no,Time,src,dst,length,ttl,Type,RTT,lat,lon,mPci,mEarfcn,rssi,rsrp,rsrq,rssnr,lteLevel,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq
704,1685661488,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-72,-12,6,5,0,-73,-100,-18
705,1685661488,142.250.176.4,10.215.173.1,132,64,0,39.956,40.489948,-111.93873,2,975,-51,-72,-12,6,5,0,-73,-100,-18
706,1685661489,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-70,-12,11,4,0,-73,-100,-18
707,1685661489,142.250.176.4,10.215.173.1,132,64,0,40.37,40.489948,-111.93873,2,975,-51,-70,-12,11,4,0,-73,-100,-18
708,1685661490,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
709,1685661490,142.250.176.4,10.215.173.1,132,64,0,38.525,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
710,1685661491,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
711,1685661491,142.250.176.4,10.215.173.1,132,64,0,44.596,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
712,1685661492,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-66,-12,13,4,0,-73,-100,-18
713,1685661492,142.250.176.4,10.215.173.1,132,64,0,53.265,40.489948,-111.93873,2,975,-51,-66,-12,13,4,0,-73,-100,-18
714,1685661493,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-66,-12,13,4,0,-73,-100,-18
715,1685661493,142.250.176.4,10.215.173.1,132,64,0,46.63,40.489948,-111.93873,2,975,-51,-66,-12,13,4,0,-73,-100,-18
716,1685661494,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
717,1685661494,142.250.176.4,10.215.173.1,132,64,0,40.257,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
718,1685661495,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
719,1685661495,142.250.176.4,10.215.173.1,132,64,0,41.672,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
720,1685661496,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
721,1685661496,142.250.176.4,10.215.173.1,132,64,0,43.459,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
722,1685661497,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
723,1685661497,142.250.176.4,10.215.173.1,132,64,0,53.143,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
724,1685661498,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
725,1685661498,142.250.176.4,10.215.173.1,132,64,0,43.249,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
726,1685661499,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
727,1685661499,142.250.176.4,10.215.173.1,132,64,0,41.358,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
728,1685661500,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-64,-12,14,4,0,-73,-100,-18
729,1685661500,142.250.176.4,10.215.173.1,132,64,0,39.669,40.489948,-111.93873,2,975,-51,-70,-12,14,4,0,-73,-100,-18
730,1685661501,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-70,-12,14,4,0,-73,-100,-18
731,1685661501,142.250.176.4,10.215.173.1,132,64,0,37.134,40.489948,-111.93873,2,975,-51,-70,-12,14,4,0,-73,-100,-18
732,1685661502,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-70,-12,14,4,0,-73,-100,-18
733,1685661502,142.250.176.4,10.215.173.1,132,64,0,36.723,40.489948,-111.93873,2,975,-51,-67,-12,6,4,0,-73,-100,-18
734,1685661503,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-67,-12,6,4,0,-73,-100,-18
735,1685661503,142.250.176.4,10.215.173.1,132,64,0,46.294,40.489948,-111.93873,2,975,-51,-67,-12,6,4,0,-73,-100,-18
736,1685661504,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-67,-12,6,4,0,-73,-100,-18
737,1685661504,142.250.176.4,10.215.173.1,132,64,0,43.585,40.489948,-111.93873,2,975,-51,-67,-12,6,4,0,-73,-100,-18
738,1685661505,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,2,975,-51,-67,-12,6,4,0,-73,-100,-18
739,1685661505,142.250.176.4,10.215.173.1,132,64,0,43.808,40.489948,-111.93873,0,975,-51,-68,-12,5,4,2,-51,-75,-17
740,1685661506,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-68,-12,5,4,2,-51,-75,-17
741,1685661506,142.250.176.4,10.215.173.1,132,64,0,45.451,40.489948,-111.93873,0,975,-51,-68,-12,5,4,2,-51,-75,-17
742,1685661507,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-68,-12,5,4,2,-51,-75,-17
743,1685661507,142.250.176.4,10.215.173.1,132,64,0,39.266,40.489948,-111.93873,0,975,-51,-68,-12,5,4,2,-51,-75,-17
744,1685661508,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-69,-13,2,4,2,-51,-75,-17
745,1685661508,142.250.176.4,10.215.173.1,132,64,0,46.219,40.489948,-111.93873,0,975,-51,-69,-13,2,4,2,-51,-75,-17
746,1685661509,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-69,-13,2,4,2,-51,-75,-17
747,1685661509,142.250.176.4,10.215.173.1,132,64,0,45.381,40.489948,-111.93873,0,975,-51,-69,-13,2,4,2,-51,-75,-17
748,1685661510,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-68,-12,9,4,2,-51,-75,-17
749,1685661510,142.250.176.4,10.215.173.1,132,64,0,52.351,40.489948,-111.93873,0,975,-51,-68,-12,9,4,2,-51,-75,-17
750,1685661511,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-68,-12,9,4,2,-51,-75,-17
751,1685661511,142.250.176.4,10.215.173.1,132,64,0,43.118,40.489948,-111.93873,0,975,-51,-68,-12,9,4,2,-51,-75,-17
752,1685661512,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-57,-84,-12,2,3,2,-51,-75,-17
753,1685661512,142.250.176.4,10.215.173.1,132,64,0,39.988,40.489948,-111.93873,0,975,-57,-84,-12,2,3,2,-51,-75,-17
754,1685661513,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-57,-84,-12,2,3,2,-51,-75,-17
755,1685661513,142.250.176.4,10.215.173.1,132,64,0,39.255,40.489948,-111.93873,0,975,-57,-84,-12,2,3,2,-51,-75,-17
756,1685661514,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-83,-11,13,4,2,-51,-75,-17
757,1685661514,142.250.176.4,10.215.173.1,132,64,0,56.403,40.489948,-111.93873,0,975,-51,-83,-11,13,4,2,-51,-75,-17
758,1685661515,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-83,-11,13,4,2,-51,-75,-17
759,1685661515,142.250.176.4,10.215.173.1,132,64,0,36.486,40.489948,-111.93873,0,975,-51,-83,-11,13,4,2,-51,-75,-17
760,1685661516,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-83,-11,13,4,2,-51,-75,-17
761,1685661516,142.250.176.4,10.215.173.1,132,64,0,54.606,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
762,1685661517,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
763,1685661517,142.250.176.4,10.215.173.1,132,64,0,42.47,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
764,1685661518,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
765,1685661518,142.250.176.4,10.215.173.1,132,64,0,41.71,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
766,1685661519,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
767,1685661519,142.250.176.4,10.215.173.1,132,64,0,57.371,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
768,1685661520,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
769,1685661520,142.250.176.4,10.215.173.1,132,64,0,37.959,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
770,1685661521,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,0,975,-51,-71,-11,13,4,2,-51,-75,-17
771,1685661521,142.250.176.4,10.215.173.1,132,64,0,36.598,40.489948,-111.93873,1,975,-53,-84,-13,-3,3,2,-61,-90,-20
772,1685661522,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-84,-13,-3,3,2,-61,-90,-20
773,1685661522,142.250.176.4,10.215.173.1,132,64,0,44.473,40.489948,-111.93873,1,975,-53,-84,-13,-3,3,2,-61,-90,-20
774,1685661523,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-53,-84,-13,-3,3,2,-61,-90,-20
775,1685661523,142.250.176.4,10.215.173.1,132,64,0,42.904,40.489948,-111.93873,1,975,-51,-80,-14,6,3,2,-61,-90,-20
776,1685661524,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-80,-14,6,3,2,-61,-90,-20
777,1685661524,142.250.176.4,10.215.173.1,132,64,0,41.85,40.489948,-111.93873,1,975,-51,-80,-14,6,3,2,-61,-90,-20
778,1685661525,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-80,-14,6,3,2,-61,-90,-20
779,1685661525,142.250.176.4,10.215.173.1,132,64,0,39.734,40.489948,-111.93873,1,975,-51,-68,-14,6,3,2,-61,-90,-20
780,1685661526,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-68,-14,6,3,2,-61,-90,-20
781,1685661526,142.250.176.4,10.215.173.1,132,64,0,38.178,40.489948,-111.93873,1,975,-51,-68,-15,6,3,2,-61,-90,-20
782,1685661527,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-68,-15,6,3,2,-61,-90,-20
783,1685661527,142.250.176.4,10.215.173.1,132,64,0,38.122,40.489948,-111.93873,1,975,-51,-80,-15,15,3,2,-61,-90,-20
784,1685661528,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-80,-15,15,3,2,-61,-90,-20
785,1685661528,142.250.176.4,10.215.173.1,132,64,0,45.29,40.489948,-111.93873,1,975,-51,-80,-15,15,3,2,-61,-90,-20
786,1685661529,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-80,-15,15,3,2,-61,-90,-20
787,1685661529,142.250.176.4,10.215.173.1,132,64,0,43.619,40.489948,-111.93873,1,975,-51,-80,-15,15,3,2,-61,-90,-20
788,1685661530,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-75,-15,0,3,2,-61,-90,-20
789,1685661530,142.250.176.4,10.215.173.1,132,64,0,48.954,40.489948,-111.93873,1,975,-51,-75,-15,0,3,2,-61,-90,-20
790,1685661531,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-75,-15,0,3,2,-61,-90,-20
791,1685661531,142.250.176.4,10.215.173.1,132,64,0,61.218,40.489948,-111.93873,1,975,-51,-75,-15,0,3,2,-61,-90,-20
792,1685661532,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-73,-13,11,4,2,-61,-90,-20
793,1685661532,142.250.176.4,10.215.173.1,132,64,0,55.417,40.489948,-111.93873,1,975,-51,-73,-13,11,4,2,-61,-90,-20
794,1685661533,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-73,-13,11,4,2,-61,-90,-20
795,1685661533,142.250.176.4,10.215.173.1,132,64,0,38.602,40.489948,-111.93873,1,975,-51,-73,-13,11,4,2,-61,-90,-20
796,1685661534,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-71,-13,12,4,2,-61,-90,-20
797,1685661534,142.250.176.4,10.215.173.1,132,64,0,35.94,40.489948,-111.93873,1,975,-51,-71,-13,12,4,2,-61,-90,-20
798,1685661535,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-71,-13,12,4,2,-61,-90,-20
799,1685661535,142.250.176.4,10.215.173.1,132,64,0,44.77,40.489948,-111.93873,1,975,-51,-71,-13,12,4,2,-61,-90,-20
800,1685661536,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-71,-13,12,4,2,-61,-90,-20
801,1685661536,142.250.176.4,10.215.173.1,132,64,0,43.86,40.489948,-111.93873,1,975,-51,-76,-13,14,4,2,-61,-90,-20
802,1685661537,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-76,-13,14,4,2,-61,-90,-20
803,1685661537,142.250.176.4,10.215.173.1,132,64,0,47.039,40.489948,-111.93873,1,975,-51,-76,-13,14,4,2,-61,-90,-20
804,1685661538,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
805,1685661538,142.250.176.4,10.215.173.1,132,64,0,41.112,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
806,1685661539,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
807,1685661539,142.250.176.4,10.215.173.1,132,64,0,47.127,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
808,1685661540,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
809,1685661540,142.250.176.4,10.215.173.1,132,64,0,43.099,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
810,1685661541,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
811,1685661541,142.250.176.4,10.215.173.1,132,64,0,35.635,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
812,1685661542,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
813,1685661542,142.250.176.4,10.215.173.1,132,64,0,44.408,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
814,1685661543,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-70,-13,17,4,2,-61,-90,-20
815,1685661543,142.250.176.4,10.215.173.1,132,64,0,41.696,40.489948,-111.93873,1,975,-51,-69,-13,18,4,2,-61,-90,-20
816,1685661544,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-69,-13,18,4,2,-61,-90,-20
817,1685661544,142.250.176.4,10.215.173.1,132,64,0,40.013,40.489948,-111.93873,1,975,-51,-69,-13,18,4,2,-61,-90,-20
818,1685661545,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-68,-13,22,5,2,-61,-90,-20
819,1685661545,142.250.176.4,10.215.173.1,132,64,0,37.871,40.489948,-111.93873,1,975,-51,-68,-13,22,5,2,-61,-90,-20
820,1685661546,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-68,-13,22,5,2,-61,-90,-20
821,1685661546,142.250.176.4,10.215.173.1,132,64,0,36.41,40.489948,-111.93873,1,975,-51,-68,-13,22,5,2,-61,-90,-20
822,1685661547,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-76,-14,16,5,2,-61,-90,-20
823,1685661547,142.250.176.4,10.215.173.1,132,64,0,46.214,40.489948,-111.93873,1,975,-51,-76,-14,16,5,2,-61,-90,-20
824,1685661548,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-76,-14,16,5,2,-61,-90,-20
825,1685661548,142.250.176.4,10.215.173.1,132,64,0,55.145,40.489948,-111.93873,1,975,-51,-76,-14,16,5,2,-61,-90,-20
826,1685661549,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-76,-14,16,5,2,-61,-90,-20
827,1685661549,142.250.176.4,10.215.173.1,132,64,0,38.404,40.489948,-111.93873,1,975,-51,-76,-14,16,5,2,-61,-90,-20
828,1685661550,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-76,-14,16,5,2,-61,-90,-20
829,1685661550,142.250.176.4,10.215.173.1,132,64,0,59.941,40.489948,-111.93873,1,975,-51,-76,-14,16,5,2,-61,-90,-20
830,1685661551,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
831,1685661551,142.250.176.4,10.215.173.1,132,64,0,44.532,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
832,1685661552,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
833,1685661552,142.250.176.4,10.215.173.1,132,64,0,43.17,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
834,1685661553,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
835,1685661553,142.250.176.4,10.215.173.1,132,64,0,45.932,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
836,1685661554,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
837,1685661554,142.250.176.4,10.215.173.1,132,64,0,47.499,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
838,1685661555,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-67,-13,19,5,2,-61,-90,-20
839,1685661555,142.250.176.4,10.215.173.1,132,64,0,37.027,40.489948,-111.93873,1,975,-51,-64,-13,21,5,2,-61,-90,-20
840,1685661556,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-64,-13,21,5,2,-61,-90,-20
841,1685661556,142.250.176.4,10.215.173.1,132,64,0,43.99,40.489948,-111.93873,1,975,-51,-64,-13,21,5,2,-61,-90,-20
842,1685661557,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-64,-13,21,5,2,-61,-90,-20
843,1685661557,142.250.176.4,10.215.173.1,132,64,0,45.362,40.489948,-111.93873,1,975,-51,-64,-12,23,5,2,-61,-90,-20
844,1685661558,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-64,-12,23,5,2,-61,-90,-20
845,1685661558,142.250.176.4,10.215.173.1,132,64,0,42.584,40.489948,-111.93873,1,975,-51,-64,-12,23,5,2,-61,-90,-20
846,1685661559,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-64,-12,23,5,2,-61,-90,-20
847,1685661559,142.250.176.4,10.215.173.1,132,64,0,42.337,40.489948,-111.93873,1,975,-51,-69,-13,21,5,2,-61,-90,-20
848,1685661560,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-69,-13,21,5,2,-61,-90,-20
849,1685661560,142.250.176.4,10.215.173.1,132,64,0,55.701,40.489948,-111.93873,1,975,-51,-65,-13,23,5,2,-61,-90,-20
850,1685661561,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-65,-13,23,5,2,-61,-90,-20
851,1685661561,142.250.176.4,10.215.173.1,132,64,0,47.995,40.489948,-111.93873,1,975,-51,-69,-12,19,5,2,-61,-90,-20
852,1685661562,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-69,-12,19,5,2,-61,-90,-20
853,1685661562,142.250.176.4,10.215.173.1,132,64,0,37.369,40.489948,-111.93873,1,975,-51,-69,-12,19,5,2,-61,-90,-20
854,1685661563,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-69,-13,23,5,2,-61,-90,-20
855,1685661563,142.250.176.4,10.215.173.1,132,64,0,46.721,40.489948,-111.93873,1,975,-51,-74,-13,22,5,2,-61,-90,-20
856,1685661564,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-74,-13,22,5,2,-61,-90,-20
857,1685661564,142.250.176.4,10.215.173.1,132,64,0,47.96,40.489948,-111.93873,1,975,-51,-74,-13,22,5,2,-61,-90,-20
858,1685661565,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-74,-13,22,5,2,-61,-90,-20
859,1685661565,142.250.176.4,10.215.173.1,132,64,0,42.609,40.489948,-111.93873,1,975,-51,-74,-13,22,5,2,-61,-90,-20
860,1685661566,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-71,-12,23,5,2,-61,-90,-20
861,1685661566,142.250.176.4,10.215.173.1,132,64,0,44.201,40.489948,-111.93873,1,975,-51,-71,-12,23,5,2,-61,-90,-20
862,1685661567,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-71,-12,23,5,2,-61,-90,-20
863,1685661567,142.250.176.4,10.215.173.1,132,64,0,55.947,40.489948,-111.93873,1,975,-51,-72,-13,18,5,2,-61,-90,-20
864,1685661568,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,18,5,2,-61,-90,-20
865,1685661568,142.250.176.4,10.215.173.1,132,64,0,36.654,40.489948,-111.93873,1,975,-51,-77,-12,15,5,2,-61,-90,-20
866,1685661569,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-77,-12,15,5,2,-61,-90,-20
867,1685661569,142.250.176.4,10.215.173.1,132,64,0,43.841,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
868,1685661570,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
869,1685661570,142.250.176.4,10.215.173.1,132,64,0,43.995,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
870,1685661571,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
871,1685661571,142.250.176.4,10.215.173.1,132,64,0,41.762,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
872,1685661572,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
873,1685661572,142.250.176.4,10.215.173.1,132,64,0,40.873,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
874,1685661573,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
875,1685661573,142.250.176.4,10.215.173.1,132,64,0,38.856,40.489948,-111.93873,1,975,-51,-75,-13,10,5,2,-61,-90,-20
876,1685661574,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-12,16,5,2,-61,-90,-20
877,1685661574,142.250.176.4,10.215.173.1,132,64,0,36.641,40.489948,-111.93873,1,975,-51,-72,-12,16,5,2,-61,-90,-20
878,1685661575,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-12,16,5,2,-61,-90,-20
879,1685661575,142.250.176.4,10.215.173.1,132,64,0,43.848,40.489948,-111.93873,1,975,-51,-72,-12,16,5,2,-61,-90,-20
880,1685661576,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-12,16,5,2,-61,-90,-20
881,1685661576,142.250.176.4,10.215.173.1,132,64,0,43.25,40.489948,-111.93873,1,975,-51,-72,-12,16,5,2,-61,-90,-20
882,1685661577,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
883,1685661577,142.250.176.4,10.215.173.1,132,64,0,42.491,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
884,1685661578,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
885,1685661578,142.250.176.4,10.215.173.1,132,64,0,40.676,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
886,1685661579,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
887,1685661579,142.250.176.4,10.215.173.1,132,64,0,39.902,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
888,1685661580,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
889,1685661580,142.250.176.4,10.215.173.1,132,64,0,37.81,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
890,1685661581,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
891,1685661581,142.250.176.4,10.215.173.1,132,64,0,52.039,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
892,1685661582,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
893,1685661582,142.250.176.4,10.215.173.1,132,64,0,45.885,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
894,1685661583,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
895,1685661583,142.250.176.4,10.215.173.1,132,64,0,55.662,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
896,1685661584,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
897,1685661584,142.250.176.4,10.215.173.1,132,64,0,48.637,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
898,1685661585,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
899,1685661585,142.250.176.4,10.215.173.1,132,64,0,42.254,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
900,1685661586,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,1,975,-51,-72,-13,20,5,2,-61,-90,-20
