Time,Loc,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,mBands,rssi,rsrp,rsrq,rssnr,lteLevel,rat,mPci,mEarfcn,rssi,rsrp,rsrq
1684941901.4228852,"40.527449,-111.888310",0,0,66536,416,66536,[20000],[66],-65,-91,-10,17,4,14,416,66536,-65,-93,-8
1684941902.8444989,"40.527472,-111.888287",0,0,66536,416,66536,[20000],[66],-63,-102,-11,-2,4,14,416,66536,-63,-99,-14
1684941904.261579,"40.527518,-111.888267",0,0,66536,416,66536,[20000],[66],-63,-102,-11,-2,3,14,416,66536,-63,-99,-14
1684941905.69421,"40.527542,-111.888265",0,0,66536,416,66536,[20000],[66],-63,-102,-11,-2,3,14,416,66536,-63,-99,-14
1684941907.140757,"40.527587,-111.888265",0,0,66536,416,66536,[20000],[66],-61,-99,-11,-3,3,14,416,66536,-63,-99,-14
1684941908.5805151,"40.527609,-111.888263",0,0,66536,416,66536,[20000],[66],-67,-100,-12,4,3,14,416,66536,-63,-99,-11
1684941910.023975,"40.527646,-111.888262",0,0,66536,416,66536,[20000],[66],-67,-100,-12,4,3,14,416,66536,-63,-99,-11
1684941911.516459,"40.527660,-111.888272",0,0,66536,416,66536,[20000],[66],-67,-100,-12,4,3,14,416,66536,-63,-99,-11
1684941912.956943,"40.527674,-111.888299",0,0,66536,416,66536,[20000],[66],-67,-97,-12,4,2,14,416,66536,-63,-99,-11
1684941914.336716,"40.527675,-111.888308",0,0,66536,416,66536,[20000],[66],-67,-97,-12,4,2,14,416,66536,-63,-99,-11
1684941915.804178,"40.527675,-111.888318",0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-63,-99,-11
1684941917.264631,"40.527675,-111.888342",0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-63,-99,-11
1684941918.74829,"40.527675,-111.888355",0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-63,-99,-11
1684941920.131168,"40.527674,-111.888361",0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-69,-101,-11
1684941923.811742,"40.527674,-111.888360",0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-69,-101,-11
1684941925.30414,"40.527674,-111.888359",0,0,66536,416,66536,[20000],[66],-67,-105,-11,0,3,14,416,66536,-67,-102,-12
1684942022.20188,"40.527672,-111.888366",0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-69,-102,-13
1684942023.554556,"40.527671,-111.888370",0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-69,-102,-13
1684942024.868799,"40.527670,-111.888369",0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-67,-100,-12
1684942026.221555,"40.527665,-111.888367",0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-67,-100,-12
1684942027.663302,"40.527663,-111.888366",0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-67,-100,-12
1684942028.989412,"40.527663,-111.888352",0,0,66536,416,66536,[20000],[66],-65,-103,-13,1,3,14,416,66536,-67,-100,-12
1684942030.305214,"40.527660,-111.888333",0,0,66536,416,66536,[20000],[66],-65,-103,-13,1,3,14,416,66536,-61,-95,-10
1684942031.6944451,"40.527656,-111.888323",0,0,66536,416,66536,[20000],[66],-57,-86,-13,11,3,14,416,66536,-61,-95,-10
1684942033.0211651,"40.527631,-111.888300",0,0,66536,416,66536,[20000],[66],-57,-87,-12,3,3,14,416,66536,-61,-95,-10
1684942034.3348439,"40.527621,-111.888288",0,0,66536,416,66536,[20000],[66],-57,-87,-12,3,3,14,416,66536,-55,-94,-13
1684942035.7318249,"40.527606,-111.888272",0,0,66536,416,66536,[20000],[66],-57,-87,-12,3,3,14,416,66536,-55,-94,-13
1684942037.162793,"40.527585,-111.888254",0,0,66536,416,66536,[20000],[66],-57,-87,-12,3,3,14,416,66536,-55,-94,-13
1684942038.485899,"40.527576,-111.888254",0,0,66536,416,66536,[20000],[66],-63,-99,-13,2,2,14,416,66536,-55,-94,-13
1684942039.918478,"40.527566,-111.888249",0,0,66536,416,66536,[20000],[66],-63,-99,-13,2,2,14,416,66536,-61,-94,-12
1684942041.3641548,"40.527554,-111.888232",0,0,66536,416,66536,[20000],[66],-65,-97,-12,1,2,14,416,66536,-61,-94,-12
1684942042.788053,"40.527546,-111.888218",0,0,66536,416,66536,[20000],[66],-63,-95,-13,3,2,14,416,66536,-61,-94,-12
1684942044.1959229,"40.527544,-111.888195",0,0,66536,416,66536,[20000],[66],-65,-97,-13,3,3,14,416,66536,-61,-94,-12
1684942045.6680992,"40.527547,-111.888183",0,0,66536,416,66536,[20000],[66],-71,-107,-14,-3,2,14,416,66536,-69,-106,-16
1684942047.034303,"40.527543,-111.888169",0,0,66536,416,66536,[20000],[66],-71,-102,-13,5,3,14,416,66536,-69,-106,-16
1684942048.530103,"40.527545,-111.888167",0,0,66536,416,66536,[20000],[66],-71,-102,-13,5,3,14,416,66536,-69,-106,-16
1684942049.981326,"40.527550,-111.888174",0,0,66536,416,66536,[20000],[66],-71,-102,-13,5,3,14,416,66536,-67,-104,-15
1684942051.441777,"40.527552,-111.888176",0,0,66536,416,66536,[20000],[66],-71,-102,-13,5,3,14,416,66536,-67,-104,-15
1684942052.853606,"40.527552,-111.888178",0,0,66536,416,66536,[20000],[66],-71,-106,-13,2,3,14,416,66536,-67,-104,-15
1684942054.3438442,"40.527553,-111.888182",0,0,66536,416,66536,[20000],[66],-71,-108,-13,-1,2,14,416,66536,-71,-108,-15
1684942055.748343,"40.527554,-111.888181",0,0,66536,416,66536,[20000],[66],-71,-108,-13,-1,2,14,416,66536,-71,-108,-15
1684942057.145068,"40.527549,-111.888175",0,0,66536,416,66536,[20000],[66],-71,-106,-14,1,2,14,416,66536,-71,-108,-15
1684942058.658239,"40.527550,-111.888166",0,0,66536,416,66536,[20000],[66],-73,-105,-13,2,2,14,416,66536,-71,-108,-15
1684942060.1049469,"40.527553,-111.888158",0,0,66536,416,66536,[20000],[66],-73,-105,-13,2,2,14,416,66536,-71,-105,-12
1684942061.518537,"40.527551,-111.888160",0,0,66536,416,66536,[20000],[66],-73,-106,-14,12,2,14,416,66536,-71,-105,-12
1684942063.04864,"40.527549,-111.888161",0,0,66536,416,66536,[20000],[66],-71,-107,-13,3,3,14,416,66536,-71,-105,-12
1684942064.532386,"40.527548,-111.888161",0,0,66536,416,66536,[20000],[66],-71,-107,-13,3,3,14,416,66536,-69,-102,-13
1684942065.99648,"40.527546,-111.888162",0,0,66536,416,66536,[20000],[66],-67,-103,-13,-3,2,14,416,66536,-69,-102,-13
1684942067.53229,"40.527546,-111.888163",0,0,66536,416,66536,[20000],[66],-65,-102,-13,-2,2,14,416,66536,-69,-102,-13
1684942068.958832,"40.527546,-111.888165",0,0,66536,416,66536,[20000],[66],-65,-102,-13,-2,2,14,416,66536,-69,-102,-13
1684942070.4361432,"40.527547,-111.888166",0,0,66536,416,66536,[20000],[66],-69,-102,-13,1,2,14,416,66536,-67,-101,-13
1684942071.808848,"40.527546,-111.888168",0,0,66536,416,66536,[20000],[66],-75,-109,-13,-3,2,14,416,66536,-67,-101,-13
1684942073.243048,"40.527545,-111.888170",0,0,66536,416,66536,[20000],[66],-75,-109,-13,-3,2,14,416,66536,-67,-101,-13
1684942074.675008,"40.527545,-111.888171",0,0,66536,416,66536,[20000],[66],-75,-109,-13,-3,2,14,416,66536,-77,-107,-12
1684942076.082607,"40.527545,-111.888173",0,0,66536,416,66536,[20000],[66],-75,-109,-13,-3,2,14,416,66536,-77,-107,-12
1684942077.523968,"40.527545,-111.888175",0,0,66536,416,66536,[20000],[66],-77,-111,-13,0,2,14,416,66536,-77,-107,-12
1684942079.047085,"40.527544,-111.888168",0,0,66536,416,66536,[20000],[66],-77,-111,-13,0,2,14,416,66536,-77,-107,-12
1684942080.496599,"40.527544,-111.888167",0,0,66536,416,66536,[20000],[66],-71,-105,-13,-1,2,14,416,66536,-71,-106,-14
1684942081.9720461,"40.527538,-111.888166",0,0,66536,416,66536,[20000],[66],-71,-105,-13,-1,2,14,416,66536,-71,-106,-14
1684942083.428857,"40.527536,-111.888166",0,0,66536,416,66536,[20000],[66],-69,-100,-13,4,2,14,416,66536,-71,-106,-14
1684942084.922765,"40.527534,-111.888167",0,0,66536,416,66536,[20000],[66],-69,-100,-13,4,2,14,416,66536,-67,-101,-12
1684942086.3812668,"40.527535,-111.888159",0,0,66536,416,66536,[20000],[66],-69,-102,-13,0,2,14,416,66536,-67,-101,-12
1684942087.7659578,"40.527529,-111.888150",0,0,66536,416,66536,[20000],[66],-67,-102,-13,-2,2,14,416,66536,-67,-101,-12
1684942089.2161338,"40.527537,-111.888148",0,0,66536,416,66536,[20000],[66],-67,-102,-13,-2,2,14,416,66536,-67,-101,-12
1684942090.7553668,"40.527537,-111.888138",0,0,66536,416,66536,[20000],[66],-67,-102,-13,-2,2,14,416,66536,-69,-103,-14
1684942092.2064729,"40.527532,-111.888126",0,0,66536,416,66536,[20000],[66],-69,-107,-14,3,2,14,416,66536,-69,-103,-14
1684942093.630497,"40.527525,-111.888125",0,0,66536,416,66536,[20000],[66],-69,-107,-14,3,2,14,416,66536,-69,-103,-14
1684942095.1406028,"40.527520,-111.888132",0,0,66536,416,66536,[20000],[66],-71,-107,-15,-1,2,14,416,66536,-69,-103,-14
1684942096.589473,"40.527521,-111.888133",0,0,66536,416,66536,[20000],[66],-71,-107,-15,-1,2,14,416,66536,-69,-103,-14
1684942098.016822,"40.527523,-111.888134",0,0,66536,416,66536,[20000],[66],-71,-107,-15,-1,2,14,416,66536,-69,-103,-14
1684942100.6716428,"40.527523,-111.888133",0,0,66536,416,66536,[20000],[66],-71,-106,-16,1,2,14,416,66536,-69,-105,-16
1684942102.069601,"40.527522,-111.888135",0,0,66536,416,66536,[20000],[66],-71,-106,-16,0,2,14,416,66536,-69,-105,-16
1684942103.56452,"40.527521,-111.888135",0,0,66536,416,66536,[20000],[66],-71,-106,-16,0,2,14,416,66536,-69,-105,-16
1684942105.080509,"40.527521,-111.888136",0,0,66536,416,66536,[20000],[66],-69,-106,-16,-3,2,14,416,66536,-69,-106,-16
1684942106.660368,"40.527521,-111.888138",0,0,66536,416,66536,[20000],[66],-69,-106,-16,-3,2,14,416,66536,-69,-106,-16
1684942108.1613572,"40.527520,-111.888139",0,0,66536,416,66536,[20000],[66],-71,-107,-16,0,2,14,416,66536,-69,-106,-16
1684942110.7850811,"40.527521,-111.888139",0,0,66536,416,66536,[20000],[66],-71,-107,-16,0,2,14,416,66536,-69,-106,-16
1684942112.33937,"40.527529,-111.888133",0,0,66536,416,66536,[20000],[66],-71,-107,-16,0,2,14,416,66536,-69,-106,-16
1684942113.84247,"40.527533,-111.888131",0,0,66536,416,66536,[20000],[66],-71,-107,-16,0,2,14,416,66536,-69,-106,-16
1684942115.3809652,"40.527533,-111.888130",0,0,66536,416,66536,[20000],[66],-71,-107,-16,0,2,14,416,66536,-69,-106,-16
1684942150.550915,"40.527534,-111.888130",0,0,66536,416,66536,[20000],[66],-67,-106,-16,-5,2,14,416,66536,-69,-106,-16
1684942185.851209,"40.527534,-111.888129",0,0,66536,416,66536,[20000],[66],-69,-107,-15,-4,2,14,416,66536,-67,-104,-16
1684942207.549097,"40.527535,-111.888129",0,0,66536,411,66536,[20000],[66],-69,-103,-16,-2,2,14,411,66536,-67,-101,-13
1684942235.892017,"40.527535,-111.888130",0,0,66536,411,66536,[20000],[66],-69,-103,-13,-1,2,14,411,66536,-69,-104,-15
